,Unnamed: 0,Unnamed: 0.1,title,paper_file,video_file,subtitle_file,video_url,data_imported
104,104.0,104.0,Together in Bed? Couples' Mobile Technology Use in Bed,,./video/104.mp4,./__subtitles/104.srt,https://www.youtube.com/watch?v=2N5gGoo1uoA,N
105,105.0,105.0,FTVR in VR: Evaluation of 3D Perception With a Simulated Volumetric Fish-Tank Virtual Reality ...,,./video/105.mp4,./__subtitles/105.srt,https://www.youtube.com/watch?v=071I_uohryQ,N
106,106.0,106.0,VIPBoard: Improving Screen-Reader Keyboard for Visually Impaired People with Character-Level ...,,./video/106.mp4,./__subtitles/106.srt,https://www.youtube.com/watch?v=NXiygBuGhsc,N
107,107.0,107.0,Pinpoint: A PCB Debugging Pipeline Using Interruptible Routing and Instrumentation,,./video/107.mp4,./__subtitles/107.srt,https://www.youtube.com/watch?v=iCCLaw3hXxw,N
108,108.0,108.0,Direct Finger Manipulation of 3D Object Image with Ultrasound Haptic Feedback,,./video/108.mp4,./__subtitles/108.srt,https://www.youtube.com/watch?v=DrUfwi_0huU,N
109,109.0,109.0,Self-Control in Cyberspace: Applying Dual Systems Theory to a Review of Digital Self-Control Tools,,./video/109.mp4,./__subtitles/109.srt,https://www.youtube.com/watch?v=sJf_F7faczU,N
110,110.0,110.0,Will You Accept an Imperfect AI? Exploring Designs for Adjusting End-user Expectations of ...,,./video/110.mp4,./__subtitles/110.srt,https://www.youtube.com/watch?v=y-4ZvxPFaCs,N
111,111.0,111.0,Sampling Strategy for Ultrasonic Mid-Air Haptics,,./video/111.mp4,./__subtitles/111.srt,https://www.youtube.com/watch?v=zHeGCzLgqFI,N
112,112.0,112.0,Exploring Virtual Agents for Augmented Reality,,./video/112.mp4,./__subtitles/112.srt,https://www.youtube.com/watch?v=UO7m89mFM2A,N
113,113.0,113.0,VelociWatch: Designing and Evaluating a Virtual Keyboard for the Input of Challenging Text,,./video/113.mp4,./__subtitles/113.srt,https://www.youtube.com/watch?v=O5TBQbxFMfA,N
114,114.0,114.0,HotStrokes: Word-Gesture Shortcuts on a Trackpad,,./video/114.mp4,./__subtitles/114.srt,https://www.youtube.com/watch?v=iSQYejYs1fg,N
115,115.0,115.0,Designing Theory-Driven User-Centric Explainable AI,,./video/115.mp4,./__subtitles/115.srt,https://www.youtube.com/watch?v=RS7jP-6AHck,N
116,116.0,116.0,Egocentric Smaller-person Experience through a Change in Visual Perspective,,./video/116.mp4,./__subtitles/116.srt,https://www.youtube.com/watch?v=qiGOvoS83Qs,N
117,117.0,117.0,"Protection, Productivity and Pleasure in the Smart Home: Emerging Expectations and Gendered ...",,./video/117.mp4,./__subtitles/117.srt,https://www.youtube.com/watch?v=-xpsXmlqKpU,N
118,118.0,118.0,Metaphoria: An Algorithmic Companion for Metaphor Creation,,./video/118.mp4,./__subtitles/118.srt,https://www.youtube.com/watch?v=kyFipX3y5Sk,N
119,119.0,119.0,A Design Space for Gaze Interaction on Head-mounted Displays,,./video/119.mp4,./__subtitles/119.srt,https://www.youtube.com/watch?v=91VMIz6MAZ8,N
120,120.0,120.0,Augmented Reality Views for Occluded Interaction,,./video/120.mp4,./__subtitles/120.srt,https://www.youtube.com/watch?v=nxf6xW_z_s4,N
121,121.0,121.0,Understanding the Social Acceptability of Mobile Devices using the Stereotype Content Model,,./video/121.mp4,./__subtitles/121.srt,https://www.youtube.com/watch?v=59h-efcue9I,N
122,122.0,122.0,Empowering Expression for Users with Aphasia through Constrained Creativity,,./video/122.mp4,./__subtitles/122.srt,https://www.youtube.com/watch?v=xHkhdD-Ek58,N
123,123.0,123.0,May AI? Design Ideation with Cooperative Contextual Bandits,,./video/123.mp4,./__subtitles/123.srt,https://www.youtube.com/watch?v=77-UFZZD3GQ,N
124,124.0,124.0,Caring for Vincent: A Chatbot for Self-Compassion,,./video/124.mp4,./__subtitles/124.srt,https://www.youtube.com/watch?v=AQZo1JpxkcA,N
125,125.0,125.0,The Role of Physical Props in VR Climbing Environments,,./video/125.mp4,./__subtitles/125.srt,https://www.youtube.com/watch?v=5iVaj1CPDXo,N
126,126.0,126.0,"""Like Popcorn"": Crossmodal Correspondences Between Scents, 3D Shapes and Emotions in Children",,./video/126.mp4,./__subtitles/126.srt,https://www.youtube.com/watch?v=4auFYl17k0A,N
127,127.0,127.0,Power Struggles and Disciplined Designers – A Nexus Analytic Inquiry on Cross-Disciplinary ...,,./video/127.mp4,./__subtitles/127.srt,https://www.youtube.com/watch?v=bSPU84SGG2c,N
128,128.0,128.0,Hackathons as Participatory Design: Iterating Feminist Utopias,,./video/128.mp4,./__subtitles/128.srt,https://www.youtube.com/watch?v=22EeXYm9BZI,N
129,129.0,129.0,Blockchain Assemblages: Whiteboxing Technology and Transforming Infrastructural Imaginaries,,./video/129.mp4,./__subtitles/129.srt,https://www.youtube.com/watch?v=QNEFdcc9_9g,N
130,130.0,130.0,Gamified Ads: Bridging the Gap Between User Enjoyment and the Effectiveness of Online Ads,,./video/130.mp4,./__subtitles/130.srt,https://www.youtube.com/watch?v=_ChjZ7FDUg0,N
131,131.0,131.0,Hands Holding Clues for Object Recognition in Teachable Machines,,./video/131.mp4,./__subtitles/131.srt,https://www.youtube.com/watch?v=4NBuqmwUryk,N
132,132.0,132.0,HistoryTracker: Minimizing Human Interactions in Baseball Game Annotation,,./video/132.mp4,./__subtitles/132.srt,https://www.youtube.com/watch?v=pmLnEUfGCgI,N
133,133.0,133.0,Ten-Minute Silence: A New Notification UX of Mobile Instant Messenger,,./video/133.mp4,./__subtitles/133.srt,https://www.youtube.com/watch?v=Jfp_cOSH_6k,N
134,134.0,134.0,Managerial Visions: Stories of Upgrading and Maintaining the Public Restroom with IoT,,./video/134.mp4,./__subtitles/134.srt,https://www.youtube.com/watch?v=63RiUC3mhpE,N
135,135.0,135.0,Engaging Gentrification as a Social Justice Issue in HCI,,./video/135.mp4,./__subtitles/135.srt,https://www.youtube.com/watch?v=LzqGN1Q9V-E,N
136,136.0,136.0,RotoSwype: Word-Gesture Typing using a Ring,,./video/136.mp4,./__subtitles/136.srt,https://www.youtube.com/watch?v=qyHb4uPV8xw,N
137,137.0,137.0,Thinking Too Classically: Toward a Research Agenda for Human-Quantum Computer Interaction,,./video/137.mp4,./__subtitles/137.srt,https://www.youtube.com/watch?v=d931sBoW1xI,N
138,138.0,138.0,360proto: Making Interactive Virtual Reality & Augmented Reality Prototypes from Paper,,./video/138.mp4,./__subtitles/138.srt,https://www.youtube.com/watch?v=CY9xwOA5cmQ,N
139,139.0,139.0,"The Promise of Empathy: Design, Disability, and Knowing the 'Other'",,./video/139.mp4,./__subtitles/139.srt,https://www.youtube.com/watch?v=2dG_919Nyeo,N
140,140.0,140.0,"A Badge, Not a Barrier: Designing for–and Throughout–Digital Badge Implementation",,./video/140.mp4,./__subtitles/140.srt,https://www.youtube.com/watch?v=HxMSkH5ZpZI,N
141,141.0,141.0,Emotion Work in Experience-Centered Design,,./video/141.mp4,./__subtitles/141.srt,https://www.youtube.com/watch?v=dfZy625qb1M,N
142,142.0,142.0,Older People Inventing their Personal Internet of Things with the IoT Un-Kit Experience,,./video/142.mp4,./__subtitles/142.srt,https://www.youtube.com/watch?v=U3nOwgiEb3w,N
143,143.0,143.0,Gamification in Science: A Study of Requirements in the Context of Reproducible Research,,./video/143.mp4,./__subtitles/143.srt,https://www.youtube.com/watch?v=IlC0LxNNFAw,N
144,144.0,144.0,ForceRay: Extending Thumb Reach via Force Input Stabilizes Device Grip for Mobile Touch Input,,./video/144.mp4,./__subtitles/144.srt,https://www.youtube.com/watch?v=j0-WKQkVLW8,N
145,145.0,145.0,Engaging Lived and Virtual Realities,,./video/145.mp4,./__subtitles/145.srt,https://www.youtube.com/watch?v=VvWWRQ5kQR8,N
146,146.0,146.0,Pictorial System Usability Scale (P-SUS): Developing an Instrument for Measuring Perceived Usability,,./video/146.mp4,./__subtitles/146.srt,https://www.youtube.com/watch?v=cKfAFBxiFCw,N
147,147.0,147.0,Evaluation of Appearance-Based Methods and Implications for Gaze-Based Applications,,./video/147.mp4,./__subtitles/147.srt,https://www.youtube.com/watch?v=l8S1bQGYJdk,N
148,148.0,148.0,Sensing Posture-Aware Pen+Touch Interaction on Tablets,,./video/148.mp4,./__subtitles/148.srt,https://www.youtube.com/watch?v=m3MA8z6zPAk,N
149,149.0,149.0,Transformation through Provocation?,,./video/149.mp4,./__subtitles/149.srt,https://www.youtube.com/watch?v=A-ct74ysMO0,N
150,150.0,150.0,HapTwist: Creating Interactive Haptic Proxies in Virtual Reality Using Low-cost Twistable Artefacts,,./video/150.mp4,./__subtitles/150.srt,https://www.youtube.com/watch?v=nnqTJJIsPcs,N
151,151.0,151.0,PinchList: Leveraging Pinch Gestures for Hierarchical List Navigation on Smartphones,,./video/151.mp4,./__subtitles/151.srt,https://www.youtube.com/watch?v=xKiafBCecq4,N
152,152.0,152.0,Experimental Analysis of Barehand Mid-air Mode-Switching Techniques in Virtual Reality,,./video/152.mp4,./__subtitles/152.srt,https://www.youtube.com/watch?v=-Dc3O10xP1g,N
153,153.0,153.0,What is Mixed Reality?,,./video/153.mp4,./__subtitles/153.srt,https://www.youtube.com/watch?v=5QDzTIYJSko,N
154,154.0,154.0,SwarmHaptics: Haptic Display with Swarm Robots,,./video/154.mp4,./__subtitles/154.srt,https://www.youtube.com/watch?v=N1wp2Bmb-pk,N
155,155.0,155.0,"On the Internet, Nobody Knows You're a Dog... Unless You're Another Dog",,./video/155.mp4,./__subtitles/155.srt,https://www.youtube.com/watch?v=ClU087JidS4,N
156,156.0,156.0,Gehna: Exploring the Design Space of Jewelry as an Input Modality,,./video/156.mp4,./__subtitles/156.srt,https://www.youtube.com/watch?v=gYRPXoRYtXU,N
157,157.0,157.0,Interpreting the Diversity in Subjective Judgments,,./video/157.mp4,./__subtitles/157.srt,https://www.youtube.com/watch?v=pS7CzHfawDU,N
158,158.0,158.0,The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home,,./video/158.mp4,./__subtitles/158.srt,https://www.youtube.com/watch?v=T6YrqVa37eM,N
159,159.0,159.0,"NVGaze: An Anatomically-Informed Dataset for Low-Latency, Near-Eye Gaze Estimation",,./video/159.mp4,./__subtitles/159.srt,https://www.youtube.com/watch?v=iImH1TmSU1I,N
160,160.0,160.0,Typing on Split Keyboards with Peripheral Vision,,./video/160.mp4,./__subtitles/160.srt,https://www.youtube.com/watch?v=gC8rh55AhqE,N
161,161.0,161.0,Apprise: Supporting the Critical-Agency of Victims of Human Trafficking in Thailand,,./video/161.mp4,./__subtitles/161.srt,https://www.youtube.com/watch?v=VZSn47dkw8Y,N
162,162.0,162.0,A Practice-Led Account of the Conceptual Evolution of UX Knowledge,,./video/162.mp4,./__subtitles/162.srt,https://www.youtube.com/watch?v=8-tdWf0osyg,N
163,163.0,163.0,Who Would You Like to Work With?,,./video/163.mp4,./__subtitles/163.srt,https://www.youtube.com/watch?v=G9LaeogFpHw,N
164,164.0,164.0,SmartEye: Assisting Instant Photo Taking via Integrating User Preference with Deep View Proposal ...,,./video/164.mp4,./__subtitles/164.srt,https://www.youtube.com/watch?v=-_BKrNA8Y1o,N
165,165.0,165.0,"Pay Attention, Please: Formal Language Improves Attention in Volunteer and Paid Online Experiments",,./video/165.mp4,./__subtitles/165.srt,https://www.youtube.com/watch?v=-RN2JEPn8dE,N
166,166.0,166.0,Designing Second-Screening Experiences for Social Co-Selection and Critical Co-Viewing of Reality TV,,./video/166.mp4,./__subtitles/166.srt,https://www.youtube.com/watch?v=Bf1BDRRKATk,N
167,167.0,167.0,Sketching NLP: A Case Study of Exploring the Right Things To Design with Language Intelligence,,./video/167.mp4,./__subtitles/167.srt,https://www.youtube.com/watch?v=kfqe3KxwYMg,N
168,168.0,168.0,­Understanding the Boundaries between Policymaking and HCI,,./video/168.mp4,./__subtitles/168.srt,https://www.youtube.com/watch?v=KxbSdQJ3Utc,N
169,169.0,169.0,HCI and Affective Health: Taking stock of a decade of studies and charting future research ...,,./video/169.mp4,./__subtitles/169.srt,https://www.youtube.com/watch?v=IlAAXSIb4WA,N
170,170.0,,"Moving Towards a Journal-centric Publication Model for CHI: Possible Paths, Opportunities and Risks",,./video/170.mp4,./__subtitles/170.srt,https://www.youtube.com/watch?v=nFP3wmfP5cY,N
171,171.0,,Face and Ecological Validity in Simulations: Lessons from Search-and-Rescue HRI,,./video/171.mp4,./__subtitles/171.srt,https://www.youtube.com/watch?v=osZ5BxMpyNE,N
172,172.0,,Improving Early Navigation in Time-Lapse Video with Spread-Frame Loading,,./video/172.mp4,./__subtitles/172.srt,https://www.youtube.com/watch?v=G-LMD3Ro_hQ,N
173,173.0,,"Expression of Curiosity in Social Robots: Design, Perception, and Effects on Behaviour",,./video/173.mp4,./__subtitles/173.srt,https://www.youtube.com/watch?v=sQEO8m9S3_Q,N
174,174.0,,App Usage Predicts Cognitive Ability in Older Adults,,./video/174.mp4,./__subtitles/174.srt,https://www.youtube.com/watch?v=8SblmVsILGM,N
175,175.0,,Geppetto: Enabling Semantic Design of Expressive Robot Behaviors,,./video/175.mp4,./__subtitles/175.srt,https://www.youtube.com/watch?v=B7_x0v_g8ZE,N
176,176.0,,RePlay: Contextually Presenting Learning Videos Across Software Applications,,./video/176.mp4,./__subtitles/176.srt,https://www.youtube.com/watch?v=6El5_sJi3pc,N
177,177.0,,"The Channel Matters: Self-disclosure, Reciprocity and Social Support in Online Cancer Support Groups",,./video/177.mp4,./__subtitles/177.srt,https://www.youtube.com/watch?v=T_Mwwn7SVRY,N
178,178.0,,Trigger-Action Programming for Personalising Humanoid Robot Behaviour,,./video/178.mp4,./__subtitles/178.srt,https://www.youtube.com/watch?v=zJdtDwiQhOw,N
179,179.0,,Measuring and Understanding Photo Sharing Experiences in Social Virtual Reality,,./video/179.mp4,./__subtitles/179.srt,https://www.youtube.com/watch?v=XaGScDQIRdA,N
180,180.0,,LightBee: A Self-Levitating Light Field Display for Hologrammatic Telepresence,,./video/180.mp4,./__subtitles/180.srt,https://www.youtube.com/watch?v=LI72O_MSQQI,N
181,181.0,,TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays,,./video/181.mp4,./__subtitles/181.srt,https://www.youtube.com/watch?v=De4AH4Qic64,N
182,182.0,,Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to ...,,./video/182.mp4,./__subtitles/182.srt,https://www.youtube.com/watch?v=kEaxI3HW6SY,N
183,183.0,,Talking about Chat at Work in the Global South: An Ethnographic Study of Chat Use in India and Kenya,,./video/183.mp4,./__subtitles/183.srt,https://www.youtube.com/watch?v=osN2CmmGooM,N
184,184.0,,Decision-Making Under Uncertainty in Research Synthesis: Designing for the Garden of Forking Paths,,./video/184.mp4,./__subtitles/184.srt,https://www.youtube.com/watch?v=Yzdqy7WR3Fg,N
185,185.0,,Multi-Modal Approaches for Post-Editing Machine Translation,,./video/185.mp4,./__subtitles/185.srt,https://www.youtube.com/watch?v=zLhOWls-qQY,N
186,186.0,,Beyond Dyadic Interactions: Considering Chatbots as Community Members,,./video/186.mp4,./__subtitles/186.srt,https://www.youtube.com/watch?v=KBwVGxg_ofU,N
187,187.0,,Assisted Shifting of Electricity Use: A Long-Term Study of Managing Residential Heating,,./video/187.mp4,./__subtitles/187.srt,https://www.youtube.com/watch?v=giD37cbtetY,N
188,188.0,,The Effect of Stereo Display Deficiencies on Virtual Hand Pointing,,./video/188.mp4,./__subtitles/188.srt,https://www.youtube.com/watch?v=GgvkVb2Ufuw,N
189,189.0,,"We Did It Right, But It Was Still Wrong: Toward Assets-Based Design",,./video/189.mp4,./__subtitles/189.srt,https://www.youtube.com/watch?v=3uGcWUBTLck,N
190,190.0,,Models of Minds: Reading the Mind Beyond the Brain,,./video/190.mp4,./__subtitles/190.srt,https://www.youtube.com/watch?v=-uevB5PsTgQ,N
191,191.0,,"""Everyone Has Some Personal Stuff"": Designing to Support Digital Privacy with Shared Mobile Phone...",,./video/191.mp4,./__subtitles/191.srt,https://www.youtube.com/watch?v=0Mc4Dau78n4,N
192,,,Sharing Economy Design Cards,,./video/192.mp4,./__subtitles/192.srt,https://www.youtube.com/watch?v=sETxCr8Bsr0,N
193,,,Comparing Data from Chatbot and Web Surveys: Effects of Platform and Conversational Style on ...,,./video/193.mp4,./__subtitles/193.srt,https://www.youtube.com/watch?v=IbdzG56UUTk,N
194,,,Socio-technical Dynamics: Cooperation of Emergent and Established Organisations in Crises and ...,,./video/194.mp4,./__subtitles/194.srt,https://www.youtube.com/watch?v=JBnm7qLwTOE,N
195,,,Warping Deixis: Distorting Gestures to Enhance Collaboration,,./video/195.mp4,./__subtitles/195.srt,https://www.youtube.com/watch?v=tlygIewA5Ww,N
196,,,Co-Performing Agent: Design for Building User-Agent Partnership in Learning and Adaptive Services,,./video/196.mp4,./__subtitles/196.srt,https://www.youtube.com/watch?v=glSj2c315N4,N
197,,,When Do People Trust Their Social Groups?,,./video/197.mp4,./__subtitles/197.srt,https://www.youtube.com/watch?v=f1PaEZ74MTk,N
198,,,Gabber: Supporting Voice in Participatory Qualitative Practices,,./video/198.mp4,./__subtitles/198.srt,https://www.youtube.com/watch?v=w7FcZBXccO4,N
199,,,"Chatbots, Humbots, and the Quest for Artificial General Intelligence",,./video/199.mp4,./__subtitles/199.srt,https://www.youtube.com/watch?v=vLLFE9KF964,N
200,,,Opportunities for Automating Email Processing: A Need-Finding Study,,./video/200.mp4,./__subtitles/200.srt,https://www.youtube.com/watch?v=gQUIl3DMoyk,N
201,,,"""Wait, Do I Know This Person?"": Understanding Misdirected Email",,./video/201.mp4,./__subtitles/201.srt,https://www.youtube.com/watch?v=WYasoojGh88,N
202,,,Explaining Decision-Making Algorithms through UI: Strategies to Help Non-Expert Stakeholders,,./video/202.mp4,./__subtitles/202.srt,https://www.youtube.com/watch?v=asIS1InULmQ,N
203,,,Of Mice and Pants: Queering the Conventional Gamer Mouse for Cooperative Play,,./video/203.mp4,./__subtitles/203.srt,https://www.youtube.com/watch?v=njDAgaLvLfo,N
204,,,"Examining the ""Global"" Language of Emojis: Designing for Cultural Representation",,./video/204.mp4,./__subtitles/204.srt,https://www.youtube.com/watch?v=awM5fZc8LSU,N
205,,,Symbiotic Encounters: HCI and Sustainable Agriculture,,./video/205.mp4,./__subtitles/205.srt,https://www.youtube.com/watch?v=yXs888XZaX8,N
206,,,"How we Guide, Write, and Cite at CHI",,./video/206.mp4,./__subtitles/206.srt,https://www.youtube.com/watch?v=F0ZT_qjcwbc,N
207,,,Encumbered Interaction: a Study of Musicians Preparing to Perform,,./video/207.mp4,./__subtitles/207.srt,https://www.youtube.com/watch?v=bh3YuiMqx84,N
208,,,Should I Agree? Delegating Consent Decisions Beyond the Individual,,./video/208.mp4,./__subtitles/208.srt,https://www.youtube.com/watch?v=AcxoNmXFYvw,N
209,,,The Right to the Sustainable Smart City,,./video/209.mp4,./__subtitles/209.srt,https://www.youtube.com/watch?v=MaPFc720eaA,N
210,,,Interstices: Sustained Spatial Relationships between Hands and Surfaces Reveal Anticipated Action,,./video/210.mp4,./__subtitles/210.srt,https://www.youtube.com/watch?v=5MoDQb_KI14,N
211,,,WhatFutures: Designing Large-Scale Engagements on WhatsApp,,./video/211.mp4,./__subtitles/211.srt,https://www.youtube.com/watch?v=bb7mHEiThJg,N
212,,,The Race Towards Digital Wellbeing: Issues and Opportunities,,./video/212.mp4,./__subtitles/212.srt,https://www.youtube.com/watch?v=ToSG6rYCOJA,N
213,,,Patching Gender: Non-binary Utopias in HCI,,./video/213.mp4,./__subtitles/213.srt,https://www.youtube.com/watch?v=SQozcPAftps,N
